AthletId;ClubId;Year
4sgua-pmy6ns-hbo4ikco-1-hbqtxvs0-1mri;ACC_1.AG.0009;2016
4sgua-pmy6ns-hbo4ikco-1-hbqtxvs0-1mri;ACC_1.AG.0009;2017
4sgua-pmy6ns-hbo4ikco-1-hbqtxvs0-1mri;ACC_1.AG.0009;2018
4sgua-pmy6ns-hbo4ikco-1-hbqtxvs0-1mri;ACC_1.AG.0009;2019
CONTACT.WEB.137731;ACC_1.GE.0405;2020
CONTACT.WEB.137731;ACC_1.GE.0405;2019
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2015
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2016
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2018
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2013
CONTACT.WEB.137731;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2014
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2020
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2015
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2016
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2017
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2018
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2019
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2011
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2012
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2013
akb20-rbtfg-eph33cov-1-epqwq5ry-3ed;ACC_1.BSBL.0209;2014
CONTACT.WEB.129125;ACC_1.BE.0117;2020
CONTACT.WEB.129125;ACC_1.BE.0117;2015
CONTACT.WEB.129125;ACC_1.BE.0117;2016
CONTACT.WEB.129125;ACC_1.BE.0117;2017
CONTACT.WEB.129125;ACC_1.BE.0117;2018
CONTACT.WEB.129125;ACC_1.BE.0117;2019
CONTACT.WEB.129125;ACC_1.BE.0117;2007
CONTACT.WEB.129125;ACC_1.BE.0117;2008
CONTACT.WEB.129125;ACC_1.BE.0117;2009
CONTACT.WEB.132912;ACC_1.TG.1420;2020
CONTACT.WEB.132912;ACC_1.TG.1420;2015
CONTACT.WEB.132912;ACC_1.TG.1420;2016
CONTACT.WEB.132912;ACC_1.TG.1420;2017
CONTACT.WEB.132912;ACC_1.TG.1420;2019
CONTACT.WEB.132912;ACC_1.TG.1420;2013
CONTACT.WEB.132912;ACC_1.TG.1420;2014
CONTACT.WEB.130132;ACC_1.TI.1501;2020
CONTACT.WEB.130132;ACC_1.TI.1501;2015
CONTACT.WEB.130132;ACC_1.TI.1501;2016
CONTACT.WEB.130132;ACC_1.TI.1501;2017
CONTACT.WEB.130132;ACC_1.TI.1501;2018
CONTACT.WEB.130132;ACC_1.TI.1501;2013
CONTACT.WEB.130132;ACC_1.TI.1501;2014
4sgua-yb40b7-ihzfuguy-1-ij3x56ko-ekdq;ACC_1.ZH.1822;2020
4sgua-yb40b7-ihzfuguy-1-ij3x56ko-ekdq;ACC_1.ZH.1822;2016
4sgua-yb40b7-ihzfuguy-1-ij3x56ko-ekdq;ACC_1.ZH.1822;2017
4sgua-yb40b7-ihzfuguy-1-ij3x56ko-ekdq;ACC_1.ZH.1822;2018
4sgua-yb40b7-ihzfuguy-1-ij3x56ko-ekdq;ACC_1.ZH.1822;2019
4sgua-2an8zc-hsxoxs67-1-ht76fsl8-20ob;ACC_1.NE.0901;2020
4sgua-2an8zc-hsxoxs67-1-ht76fsl8-20ob;ACC_1.NE.0907;2017
4sgua-2an8zc-hsxoxs67-1-ht76fsl8-20ob;ACC_1.NE.0907;2018
4sgua-2an8zc-hsxoxs67-1-ht76fsl8-20ob;ACC_1.NE.0907;2019
CONTACT.WEB.147527;ACC_1.AG.0006;2020
CONTACT.WEB.147527;ACC_1.AG.0006;2017
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2020
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2015
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2016
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2017
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2018
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2019
4sgua-pmy6ns-hbo4ikco-1-hd23us6h-r7gu;ACC_1.BE.0154;2014
CONTACT.WEB.144868;ACC_1.INNERSCHWEIZ.0701;2020
CONTACT.WEB.144868;ACC_1.INNERSCHWEIZ.0701;2019
CONTACT.WEB.144868;ACC_1.INNERSCHWEIZ.0722;2017
CONTACT.WEB.144868;ACC_1.INNERSCHWEIZ.0722;2018
CONTACT.WEB.144948;ACC_1.INNERSCHWEIZ.0730;2020
CONTACT.WEB.144948;ACC_1.INNERSCHWEIZ.0730;2016
CONTACT.WEB.144948;ACC_1.INNERSCHWEIZ.0730;2017
CONTACT.WEB.144948;ACC_1.INNERSCHWEIZ.0730;2018
4sgua-3opt-iwq3zgfd-1-ixqnu5pe-8c4q;ACC_1.JU.0817;2020
4sgua-3opt-iwq3zgfd-1-ixqnu5pe-8c4q;ACC_1.JU.0817;2017
4sgua-3opt-iwq3zgfd-1-ixqnu5pe-8c4q;ACC_1.JU.0817;2018
4sgua-3opt-iwq3zgfd-1-ixqnu5pe-8c4q;ACC_1.JU.0817;2019
CONTACT.WEB.147972;ACC_1.BE.0161;2020
CONTACT.WEB.147972;ACC_1.BE.0161;2016
CONTACT.WEB.147972;ACC_1.BE.0161;2017
CONTACT.WEB.147972;ACC_1.BE.0161;2018
CONTACT.WEB.147972;ACC_1.BE.0161;2019
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2020
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2015
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2016
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2017
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2019
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2005
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2006
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2007
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2008
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2009
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2011
4sgua-efm03e-io3ble2p-1-io8yz9te-5i8m;ACC_1.ZH.1804;2012
CONTACT.WEB.153685;ACC_1.AG.0030;2020
CONTACT.WEB.153685;ACC_1.AG.0030;2019
CONTACT.WEB.149017;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2020
CONTACT.WEB.149017;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2018
CONTACT.WEB.149017;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2019
CONTACT.WEB.141602;ACC_1.ZH.1802;2020
CONTACT.WEB.145889;ACC_1.SGALV.1003;2020
CONTACT.WEB.145889;ACC_1.SGALV.1003;2018
CONTACT.WEB.145889;ACC_1.SGALV.1003;2019
4sgua-5r6xb8-j6howdnr-1-j6nztr5t-5zcu;ACC_1.ZH.1811;2020
4sgua-5r6xb8-j6howdnr-1-j6nztr5t-5zcu;ACC_1.ZH.1811;2019
CONTACT.WEB.144341;ACC_1.BSBL.0218;2020
CONTACT.WEB.144341;ACC_1.BSBL.0218;2018
CONTACT.WEB.144341;ACC_1.BSBL.0218;2019
CONTACT.WEB.133506;ACC_1.JU.0817;2020
CONTACT.WEB.133506;ACC_1.JU.0817;2016
CONTACT.WEB.133506;ACC_1.JU.0817;2017
CONTACT.WEB.133506;ACC_1.JU.0817;2018
CONTACT.WEB.133506;ACC_1.JU.0817;2019
CONTACT.WEB.147850;ACC_1.TI.1502;2020
CONTACT.WEB.147850;ACC_1.TI.1502;2019
CONTACT.WEB.144487;ACC_1.VS.1721;2020
CONTACT.WEB.144487;ACC_1.VS.1721;2017
CONTACT.WEB.144487;ACC_1.VS.1721;2018
CONTACT.WEB.144487;ACC_1.VS.1721;2019
CONTACT.WEB.126891;ACC_1.ZH.1804;2020
CONTACT.WEB.126891;ACC_1.ZH.1804;2018
CONTACT.WEB.126891;ACC_1.ZH.1804;2019
CONTACT.WEB.126891;ACC_1.ZH.1822;2015
CONTACT.WEB.126891;ACC_1.ZH.1822;2016
CONTACT.WEB.126891;ACC_1.ZH.1822;2017
CONTACT.WEB.126891;ACC_1.ZH.1822;2008
CONTACT.WEB.126891;ACC_1.ZH.1822;2009
CONTACT.WEB.126891;ACC_1.ZH.1822;2010
CONTACT.WEB.126891;ACC_1.ZH.1822;2011
CONTACT.WEB.126891;ACC_1.ZH.1822;2012
CONTACT.WEB.126891;ACC_1.ZH.1822;2013
CONTACT.WEB.126891;ACC_1.ZH.1822;2014
CONTACT.WEB.130017;ACC_1.BE.0117;2020
CONTACT.WEB.130017;ACC_1.BE.0117;2018
CONTACT.WEB.130017;ACC_1.BE.0117;2019
4sgua-pmy6ns-hbo4ikco-1-hbyx9l0p-5qn3;ACC_1.TI.1512;2020
4sgua-pmy6ns-hbo4ikco-1-hbyx9l0p-5qn3;ACC_1.TI.1512;2015
4sgua-pmy6ns-hbo4ikco-1-hbyx9l0p-5qn3;ACC_1.TI.1512;2016
4sgua-pmy6ns-hbo4ikco-1-hbyx9l0p-5qn3;ACC_1.TI.1512;2017
4sgua-pmy6ns-hbo4ikco-1-hbyx9l0p-5qn3;ACC_1.TI.1512;2019
CONTACT.WEB.152396;ACC_1.JU.0814;2020
CONTACT.WEB.152396;ACC_1.JU.0814;2018
CONTACT.WEB.152396;ACC_1.JU.0814;2019
4sgua-yb40b7-ihzfuguy-1-ij10tho7-ek03;ACC_1.TI.1501;2020
4sgua-yb40b7-ihzfuguy-1-ij10tho7-ek03;ACC_1.TI.1501;2016
4sgua-yb40b7-ihzfuguy-1-ij10tho7-ek03;ACC_1.TI.1501;2017
4sgua-yb40b7-ihzfuguy-1-ij10tho7-ek03;ACC_1.TI.1501;2018
4sgua-yb40b7-ihzfuguy-1-ij10tho7-ek03;ACC_1.TI.1501;2019
CONTACT.WEB.145051;ACC_1.TI.1502;2020
CONTACT.WEB.145051;ACC_1.TI.1502;2017
CONTACT.WEB.145051;ACC_1.TI.1502;2018
CONTACT.WEB.145051;ACC_1.TI.1502;2019
4sgua-tgcb0s-ijvk3h7q-1-ikbcyw13-9qja;ACC_1.BE.0146;2020
4sgua-tgcb0s-ijvk3h7q-1-ikbcyw13-9qja;ACC_1.BE.0146;2017
4sgua-tgcb0s-ijvk3h7q-1-ikbcyw13-9qja;ACC_1.BE.0146;2018
4sgua-tgcb0s-ijvk3h7q-1-ikbcyw13-9qja;ACC_1.BE.0146;2019
CONTACT.WEB.143117;ACC_1.SO.1202;2020
CONTACT.WEB.143117;ACC_1.SO.1202;2018
CONTACT.WEB.143117;ACC_1.SO.1202;2019
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2020
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2015
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2016
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2017
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2019
4sgua-yx2al0-htzlolvi-1-huv1bx0b-krmc;ACC_1.ZH.1822;2014
akb20-lkhkce-f0eufmaw-1-f0f8ribi-9u;ACC_1.BSBL.0211;2020
akb20-lkhkce-f0eufmaw-1-f0f8ribi-9u;ACC_1.BSBL.0211;2018
akb20-lkhkce-f0eufmaw-1-f0f8ribi-9u;ACC_1.BSBL.0211;2019
CONTACT.WEB.133330;ACC_1.BSBL.0207;2020
CONTACT.WEB.133330;ACC_1.BSBL.0207;2018
CONTACT.WEB.133330;ACC_1.BSBL.0207;2019
CON_100695;ACC_1.ZH.1804;2020
CON_100695;ACC_1.ZH.1804;2015
CON_100695;ACC_1.ZH.1804;2016
CON_100695;ACC_1.ZH.1804;2017
CON_100695;ACC_1.ZH.1804;2018
CON_100695;ACC_1.ZH.1804;2019
CON_100695;ACC_1.ZH.1804;2011
CON_100695;ACC_1.ZH.1804;2012
CON_100695;ACC_1.ZH.1804;2013
CON_100695;ACC_1.ZH.1804;2014
CON_100695;ACC_1.INNERSCHWEIZ.0707;2006
CON_100695;ACC_1.INNERSCHWEIZ.0707;2007
CON_100695;ACC_1.INNERSCHWEIZ.0707;2008
CON_100695;ACC_1.INNERSCHWEIZ.0701;2009
CON_100695;ACC_1.INNERSCHWEIZ.0701;2010
5c4o6h2u-48agqi-k160q7b7-1-k1610veg-i;ACC_1.AG.0009;2020
a21aa-7cuz7j-kaagem7b-1-kb0gdzpq-1tzo;ACC_1.AG.0009;2020
4sgua-e7ht0y-ivbjs5cr-1-iwpeamqv-mq1u;ACC_1.INNERSCHWEIZ.0701;2020
4sgua-e7ht0y-ivbjs5cr-1-iwpeamqv-mq1u;ACC_1.INNERSCHWEIZ.0701;2017
4sgua-e7ht0y-ivbjs5cr-1-iwpeamqv-mq1u;ACC_1.INNERSCHWEIZ.0701;2018
4sgua-e7ht0y-ivbjs5cr-1-iwpeamqv-mq1u;ACC_1.INNERSCHWEIZ.0701;2019
a21aa-lpigeh-jqabfc1j-1-jqtaeck5-2cyy;ACC_1.AG.0006;2020
a21aa-lpigeh-jqabfc1j-1-jqtaeck5-2cyy;ACC_1.AG.0006;2019
CONTACT.WEB.151530;ACC_1.VS.1713;2020
CONTACT.WEB.151530;ACC_1.VS.1713;2018
CONTACT.WEB.151530;ACC_1.VS.1713;2019
CONTACT.WEB.127176;ACC_1.TI.1515;2020
CONTACT.WEB.127176;ACC_1.TI.1515;2015
CONTACT.WEB.127176;ACC_1.TI.1515;2016
CONTACT.WEB.127176;ACC_1.TI.1515;2017
CONTACT.WEB.127176;ACC_1.TI.1515;2018
CONTACT.WEB.127176;ACC_1.TI.1515;2019
CONTACT.WEB.127176;ACC_1.TI.1515;2009
CONTACT.WEB.127176;ACC_1.TI.1515;2010
CONTACT.WEB.127176;ACC_1.TI.1515;2011
CONTACT.WEB.127176;ACC_1.TI.1515;2012
CONTACT.WEB.127176;ACC_1.TI.1515;2013
CONTACT.WEB.127176;ACC_1.TI.1515;2014
CONTACT.WEB.143224;ACC_1.INNERSCHWEIZ.0741;2020
CONTACT.WEB.147118;ACC_1.BSBL.0213;2020
CONTACT.WEB.147118;ACC_1.BSBL.0213;2018
CONTACT.WEB.147118;ACC_1.BSBL.0213;2019
4sgua-q4acah-ixu1ovfn-1-j09e8umz-zoz1;ACC_1.VD.1616;2020
4sgua-q4acah-ixu1ovfn-1-j09e8umz-zoz1;ACC_1.VD.1616;2017
4sgua-q4acah-ixu1ovfn-1-j09e8umz-zoz1;ACC_1.VD.1616;2018
4sgua-q4acah-ixu1ovfn-1-j09e8umz-zoz1;ACC_1.VD.1616;2019
CONTACT.WEB.156239;ACC_1.BSBL.0209;2020
CONTACT.WEB.156239;ACC_1.BSBL.0209;2018
CONTACT.WEB.156239;ACC_1.BSBL.0209;2019
CONTACT.WEB.151216;ACC_1.TI.1512;2020
CONTACT.WEB.151216;ACC_1.TI.1512;2017
CONTACT.WEB.151216;ACC_1.TI.1512;2018
CONTACT.WEB.151216;ACC_1.TI.1512;2019
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2020
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2015
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2016
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2018
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2019
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2011
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2012
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2013
akb20-rbtfg-eph33cov-1-epqws878-3h5;ACC_1.INNERSCHWEIZ.0707;2014
CONTACT.WEB.133263;ACC_1.BE.0116;2020
CONTACT.WEB.133263;ACC_1.BE.0116;2016
CONTACT.WEB.133263;ACC_1.BE.0116;2017
CONTACT.WEB.133263;ACC_1.BE.0116;2018
CONTACT.WEB.133263;ACC_1.BE.0116;2019
a21aa-nv3ge8-k3k3lbtl-1-k3q5rt8l-6ws;ACC_1.SGALV.1011;2020
CONTACT.WEB.136257;ACC_1.FR.0315;2020
CONTACT.WEB.136257;ACC_1.FR.0315;2017
CONTACT.WEB.136257;ACC_1.FR.0315;2018
CONTACT.WEB.136257;ACC_1.FR.0315;2019
4sgua-50e4uv-i3zra4l8-1-i4oh9ub6-7k1f;ACC_1.TG.1415;2020
4sgua-50e4uv-i3zra4l8-1-i4oh9ub6-7k1f;ACC_1.TG.1415;2017
4sgua-50e4uv-i3zra4l8-1-i4oh9ub6-7k1f;ACC_1.TG.1415;2018
4sgua-50e4uv-i3zra4l8-1-i4oh9ub6-7k1f;ACC_1.TG.1415;2019
CONTACT.WEB.123387;ACC_1.TI.1515;2020
CONTACT.WEB.123387;ACC_1.TI.1515;2015
CONTACT.WEB.123387;ACC_1.TI.1515;2016
CONTACT.WEB.123387;ACC_1.TI.1515;2017
CONTACT.WEB.123387;ACC_1.TI.1515;2018
CONTACT.WEB.123387;ACC_1.TI.1515;2019
CONTACT.WEB.123387;ACC_1.TI.1515;2007
CONTACT.WEB.123387;ACC_1.TI.1515;2008
CONTACT.WEB.123387;ACC_1.TI.1515;2009
CONTACT.WEB.123387;ACC_1.TI.1515;2010
CONTACT.WEB.123387;ACC_1.TI.1515;2011
CONTACT.WEB.123387;ACC_1.TI.1515;2012
CONTACT.WEB.123387;ACC_1.TI.1515;2013
CONTACT.WEB.123387;ACC_1.TI.1515;2014
4sgua-49dqzn-i61c96lr-1-i6i1bvu3-8cdy;ACC_1.SGALV.1023;2020
4sgua-49dqzn-i61c96lr-1-i6i1bvu3-8cdy;ACC_1.SGALV.1023;2019
CONTACT.WEB.153477;ACC_1.ZH.1804;2020
CONTACT.WEB.152084;ACC_1.SGALV.1040;2020
4sgua-vtceya-j0lkvt0v-1-j0usilet-1wfu;ACC_1.AG.0006;2020
4sgua-vtceya-j0lkvt0v-1-j0usilet-1wfu;ACC_1.AG.0012;2018
CONTACT.WEB.131962;ACC_1.ZH.1815;2020
CONTACT.WEB.131962;ACC_1.ZH.1815;2017
CONTACT.WEB.131962;ACC_1.ZH.1815;2018
CONTACT.WEB.131962;ACC_1.ZH.1815;2019
CONTACT.WEB.137265;ACC_1.ZH.1804;2020
CONTACT.WEB.137265;ACC_1.ZH.1804;2015
CONTACT.WEB.137265;ACC_1.ZH.1804;2016
CONTACT.WEB.137265;ACC_1.ZH.1804;2017
CONTACT.WEB.137265;ACC_1.ZH.1804;2018
CONTACT.WEB.137265;ACC_1.ZH.1804;2019
CONTACT.WEB.137265;ACC_1.ZH.1804;2011
CONTACT.WEB.137265;ACC_1.ZH.1804;2012
CONTACT.WEB.137265;ACC_1.ZH.1804;2013
CONTACT.WEB.137265;ACC_1.ZH.1804;2014
CONTACT.WEB.132536;ACC_1.BE.0117;2020
CONTACT.WEB.132536;ACC_1.BE.0117;2017
CONTACT.WEB.132536;ACC_1.BE.0117;2018
CONTACT.WEB.132536;ACC_1.BE.0117;2019
CONTACT.WEB.145660;ACC_1.BE.0116;2020
CONTACT.WEB.145660;ACC_1.BE.0116;2019
CONTACT.WEB.131103;ACC_1.BE.0115;2020
CONTACT.WEB.131103;ACC_1.NE.0907;2015
CONTACT.WEB.131103;ACC_1.NE.0907;2016
CONTACT.WEB.131103;ACC_1.NE.0907;2017
CONTACT.WEB.131103;ACC_1.NE.0907;2018
CONTACT.WEB.131103;ACC_1.NE.0907;2019
CONTACT.WEB.131103;ACC_1.NE.0907;2009
CONTACT.WEB.131103;ACC_1.NE.0907;2010
CONTACT.WEB.131103;ACC_1.NE.0907;2012
CONTACT.WEB.131103;ACC_1.NE.0907;2013
CONTACT.WEB.131103;ACC_1.NE.0907;2014
CONTACT.WEB.131103;ACC_1.NE.0901;2011
a21aa-ykp7tt-jugbdsd0-1-jvnu697y-7jqp;ACC_1.AG.0003;2020
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2020
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2015
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2016
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2017
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2018
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2019
4sgua-wfp3l8-gor4x46o-1-govfly5i-2uw;4sgua-pwmc0y-f4kw22p3-1-f56px7xf-d8b;2013
CONTACT.WEB.145046;ACC_1.TI.1501;2020
CONTACT.WEB.145046;ACC_1.TI.1501;2018
CONTACT.WEB.145046;ACC_1.TI.1501;2019
CONTACT.WEB.134374;ACC_1.INNERSCHWEIZ.0716;2020
CONTACT.WEB.134374;ACC_1.INNERSCHWEIZ.0716;2015
CONTACT.WEB.134374;ACC_1.INNERSCHWEIZ.0716;2018
CONTACT.WEB.134374;ACC_1.INNERSCHWEIZ.0716;2014
CONTACT.WEB.134546;ACC_1.VS.1706;2020
CONTACT.WEB.134546;ACC_1.VS.1710;2015
CONTACT.WEB.134546;ACC_1.VS.1710;2016
CONTACT.WEB.134546;ACC_1.VS.1710;2017
CONTACT.WEB.134546;ACC_1.VS.1710;2018
CONTACT.WEB.134546;ACC_1.VS.1710;2019
a21aa-warvk4-jckjb73g-1-jdrma3sj-3nky;ACC_1.AG.0030;2020
a21aa-warvk4-jckjb73g-1-jdrma3sj-3nky;ACC_1.AG.0030;2018
a21aa-warvk4-jckjb73g-1-jdrma3sj-3nky;ACC_1.AG.0030;2019
CONTACT.WEB.150783;ACC_1.INNERSCHWEIZ.0707;2020
a21aa-jyrses-jl08wtdc-1-jlb28f54-1rql;4sgua-1o8ywc-h3h68ap6-1-h5dm7sm2-2j4w;2020
CONTACT.WEB.140154;ACC_1.BE.0161;2020
CONTACT.WEB.140154;ACC_1.BE.0161;2018
CONTACT.WEB.140154;ACC_1.BE.0161;2019
CONTACT.WEB.144463;ACC_1.JU.0814;2020
CONTACT.WEB.151298;ACC_1.NE.0907;2020
CONTACT.WEB.151298;ACC_1.NE.0907;2019
4sgua-6rs9z8-j2ppd3ax-1-j2u1owt7-4tn9;4sgua-e7ht0y-ivbjs5cr-1-ivks1qia-44dn;2020
CONTACT.WEB.148643;ACC_1.GR.0602;2020
CONTACT.WEB.148643;ACC_1.GR.0602;2015
CONTACT.WEB.148643;ACC_1.GR.0602;2016
CONTACT.WEB.148643;ACC_1.GR.0602;2017
CONTACT.WEB.148643;ACC_1.GR.0602;2018
CONTACT.WEB.148643;ACC_1.GR.0602;2019
CONTACT.WEB.136563;ACC_1.TI.1509;2020
CONTACT.WEB.136563;ACC_1.TI.1509;2015
CONTACT.WEB.136563;ACC_1.TI.1509;2016
CONTACT.WEB.136563;ACC_1.TI.1509;2017
CONTACT.WEB.136563;ACC_1.TI.1509;2014
5c4o6h2u-kaix3z-jwhfoxwe-1-jwhwn25p-51;ACC_1.ZH.1804;2020
a21aa-mn0exv-jzgd2f7n-1-jzz6dgfg-26n2;ACC_1.JU.0814;2020
a21aa-mn0exv-jzgd2f7n-1-jzz6dgfg-26n2;ACC_1.JU.0814;2019
CONTACT.WEB.147166;ACC_1.VS.1706;2020
CONTACT.WEB.147166;ACC_1.VS.1706;2016
CONTACT.WEB.147166;ACC_1.VS.1706;2017
CONTACT.WEB.147166;ACC_1.VS.1706;2019
CONTACT.WEB.158891;ACC_1.INNERSCHWEIZ.0701;2020
CONTACT.WEB.133892;ACC_1.GE.0405;2020
CONTACT.WEB.133892;ACC_1.GE.0405;2017
CONTACT.WEB.133892;ACC_1.GE.0405;2018
CONTACT.WEB.133892;ACC_1.GE.0405;2019
CONTACT.WEB.136236;ACC_1.BSBL.0202;2020
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0741;2015
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0741;2016
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0741;2014
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0701;2017
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0701;2018
CONTACT.WEB.136236;ACC_1.INNERSCHWEIZ.0701;2019
4sgua-9ahaq5-i9b6jcs2-1-i9m9s159-b2f2;ACC_1.AG.0006;2020
4sgua-9ahaq5-i9b6jcs2-1-i9m9s159-b2f2;ACC_1.AG.0006;2016
4sgua-9ahaq5-i9b6jcs2-1-i9m9s159-b2f2;ACC_1.AG.0006;2017
4sgua-9ahaq5-i9b6jcs2-1-i9m9s159-b2f2;ACC_1.AG.0006;2018
4sgua-9ahaq5-i9b6jcs2-1-i9m9s159-b2f2;ACC_1.AG.0006;2019
4sgua-kw7dcw-i9pd30dk-1-i9wv9wrq-7ued;ACC_1.SGALV.1041;2020
4sgua-kw7dcw-i9pd30dk-1-i9wv9wrq-7ued;ACC_1.SGALV.1041;2017
4sgua-kw7dcw-i9pd30dk-1-i9wv9wrq-7ued;ACC_1.SGALV.1041;2018
4sgua-kw7dcw-i9pd30dk-1-i9wv9wrq-7ued;ACC_1.SGALV.1041;2019
a21aa-ykp7tt-jugbdsd0-1-jvchh4kc-54j8;ACC_1.VD.1616;2020
a21aa-ykp7tt-jugbdsd0-1-jvchh4kc-54j8;ACC_1.VD.1616;2019
a21aa-9u4971-jbqehnx6-1-jc1mf4zx-ifl;ACC_1.BSBL.0209;2020
a21aa-9u4971-jbqehnx6-1-jc1mf4zx-ifl;ACC_1.BSBL.0209;2019
CONTACT.WEB.142007;ACC_1.FR.0321;2020
CONTACT.WEB.142007;ACC_1.FR.0321;2019
4sgua-3opt-iwq3zgfd-1-ixorsqpr-8c0b;ACC_1.BE.0154;2020
4sgua-3opt-iwq3zgfd-1-ixorsqpr-8c0b;ACC_1.BE.0154;2017
4sgua-3opt-iwq3zgfd-1-ixorsqpr-8c0b;ACC_1.BE.0154;2018
